date,speech_id,sppid,speaker,party,targetparty,outbloc,text,spitch,textsent,topic,emotionality,speech_procedure_ID,vote_scale_all,vote_binary_all,speakerbloc,targetbloc,dyad,rr_in,rr_out,rr_target,period,f0_avg,f0_mod,loudness_avg,partycolor,partyterm
2015-08-26,20142-6-162,Lisbeth Bech-Nielsen_SF,Lisbeth Bech-Nielsen,SF,,,"Tak. Jeg vil ikke blande mig i ordførerens dialog med ministeren. Det må I selv klare. Men jeg vil bare sige på SF's vegne, at vi jo er med i aftalen her, fordi den fra næste år – om 4 måneder og frem – skal have et grønt sigte: energirenoveringer, klimaløsninger osv. Det er vores bevæggrund for at gå med i den. Men jeg har et helt konkret faktuelt spørgsmål til ordføreren. Nu er det jo er et nyt Ting, der er samlet, så det kunne måske være meget godt at genopfriske det. Kan ordføreren minde Folketinget om, hvad selskabsskattelettelsen tilbage i 2012, da vi lavede en skatteaftale, kostede, og hvor mange jobs den gav?",-0.8182820244787041,0.7260869565217393,Topic7,1.1443762806625577,,,,Left,,,0.0,0.0,,20142,203.35366775716145,35.884133662560416,76.5158948018392,red,red-20142.0
2015-08-26,20142-6-164,Jesper Petersen_S,Jesper Petersen,S,,,"Nej, det kan jeg ikke på det præcise beløb eller de præcise tal. Jeg er sikker på, at fru Lisbeth Bech Poulsen har dem stående, og at det er derfor, hun stiller spørgsmålet, og at hun har sådan en rækkefølge, hun har planlagt. Men der var gode grunde til at lave en selskabsskattelettelse. Nu ligger vi på et niveau, hvor det altså stemmer overens med mange af de lande, som vi konkurrerer med og skal tiltrække investeringer fra, men hvor man altså regner på en måde, hvor det ikke lige kan ses, hvad de investeringer, som det så medfører, giver. Det var derfor, man lavede den lettelse dengang – en lettelse, som fru Lisbeth Bech Poulsens eget parti også stod bag.",-1.0277142407299544,0.26130268199233714,,0.994842319127728,,,,Left,,,0.0,0.0,,20142,120.70372860945531,21.734458946948056,75.18115435833911,red,red-20142.0
2015-08-26,20142-6-166,Lisbeth Bech-Nielsen_SF,Lisbeth Bech-Nielsen,SF,ALT,0.0,"Det er nemlig rigtigt, at vi måtte stå bag den, og vi gav jo også meget klart udtryk for, og det kan ordføreren måske også huske fra 2012, at det var et kompromis. Det var absolut ikke groet i vores baghave, men det var et kompromis for at få andre gode ting igennem som nogle goder til enlige forsørgere, pensionister osv. Men grunden til, at jeg spørger, er, at ordføreren er meget opmærksom på og meget fokuseret på det her med, hvad tingene koster, og hvor mange arbejdspladser det giver. Der må jeg bare minde ordføreren om, at sænkningen af selskabsskatten, så vidt jeg ved, ikke har nogen dokumenteret jobeffekt. Jeg synes i hvert fald ikke, at jeg er blevet mindet om noget, og den kostede meget mere end det her forslag. Så igen vil jeg bare sige på vegne af SF, og jeg tror også, at jeg kan tale for Alternativet, at for os er det rigtig vigtigt også at bruge nogle penge på at få sat skub i den grønne omstilling, og det indebærer også energirenoveringer af huse osv., ligesom vi giver tilskud til vedvarende energi, økologi og meget andet.",0.2776761990875348,0.6922979797979796,Topic33,1.0890334015069987,,,,Left,Left,SF->ALT,0.0,0.0,0.0,20142,222.83611516704346,48.96829051615735,77.05943196236423,red,red-20142.0
2015-08-26,20142-6-168,Jesper Petersen_S,Jesper Petersen,S,,,"Nu bliver det en diskussion om noget fuldstændig andet. Men ordningerne tjener ligesom forskellige formål. Boligjobordningen havde til formål på kort sigt at skabe nogle arbejdspladser, fremrykke noget beskæftigelse. Selskabsskattediskussionen handlede jo om investeringsvilkårene i Danmark. Det er to fuldstændig forskellige ting. Jeg forstår egentlig godt, hvorfor SF gerne vil have det til at handle om noget andet, eftersom man nu stemmer for at bruge penge, der kunne være gået til forskellige velfærdsforbedringer, på en boligjobordning, der giver ganske få arbejdspladser, og som næste år med den ændring, man laver af den, vil give endnu færre arbejdspladser. Så hvis man endelig er ude i at bruge meget store millionbeløb på at gøre det her af hensyn til nogle grønne omstillingsting, var der mange meget mere effektive måder at gøre det på, og så ville man ikke samtidig kunne lade det være op til regeringen at fjerne forskellige velfærdsordninger i stedet for. Det er jo det, der vil komme til at ske, når man skal finansiere ordningen på finansloven.",0.6720663302677369,0.4047619047619045,Topic47,0.8670543783989654,,,,Left,,,0.0,0.0,,20142,139.45599652354022,31.84500702896307,76.51586112689708,red,red-20142.0
2015-08-26,20142-6-170,Rune Lund_EL,Rune Lund,EL,,,"Jeg tager ordet til tredjebehandlingen her i dag på vegne af Enhedslisten, fordi det jo er sådan, at det forud for den her tredje behandling jo er kommet frem, at der ifølge Skatteministeriet kun lige bliver skabt i størrelsesordenen 600 jobs med den her ordning. Det får mig så til at tage ordet. Jeg synes, det er vigtigt i den forstand, at vi har med en ordning at gøre, som koster lidt over 1 mia. kr., men kun skaber 600 job. Vi har at gøre med en ordning, hvor det er sådan, at det blandt de 3,5 millioner danskere med de laveste indkomster kun er 8 ud af 100, der bruger fradraget, mens det blandt de 100.000 rigeste danskere er 4 ud 10. Og vi har at gøre med en ordning, som i 2014 var indrettet sådan, at det var mindre end 30 pct. af fradraget, der blev givet til energiforbedringer. Så er det, man bliver nødt til at spørge – og det blev skatteministeren spurgt om ved andenbehandlingen, men han ville ikke svare på det – hvorfor det er så fornuftigt at lave sådan en ordning. Men jeg synes også, det er relevant, også når ordføreren for SF tager ordet, at man ligesom forklarer, hvad det fornuftige i det her er set fra et rødt-grønt synspunkt. Det samme spørgsmål kan stilles til Alternativet. Alternativet opererer jo med – det har jeg hørt mange gange i valgkampen – en økonomisk bundlinje, en social bundlinje og en grøn bundlinje. Men hvad er det for en økonomisk bundlinje, der giver mening, hvis man kun kan skabe lige omkring 600 jobs for over 1 mia. kr.? Hvad er det for en social bundlinje, man har med den her ordning, der kommer de rigeste til gode, finansieret af os alle sammen – altså også de fattigste – over skattebilletten? Og hvad er det for en grøn bundlinje, vi har med at gøre, når det var mindre end 30 pct. af fradraget, der gik til energiforbedringer i 2014? Jeg tror, at man, når der bliver stemt om det her i dag, skal være klar over, at det her fradrag, den her boligjobordning, aldrig var blevet til noget i år, hvis ikke SF og Alternativet var gået ind og havde hjulpet statsministeren med hans allervigtigste valgløfte. Det er også fuldstændig uklart, hvad det er, der kommer til at ske i 2016. Hvad er det for en ordning, vi kommer til at se? En grøn ordning – men på hvilken måde? Vi håber da på, at det bliver en grøn ordning. Men det er da også relevant i den sammenhæng at se på, hvordan den bliver finansieret. Hvor skal pengene komme fra? Hvem skal betale? Skal det være ved stigninger i selskabsskatten? Skal det være ved stigninger i topskatten? Det bliver det nok ikke. Jeg kunne komme med andre eksempler – forringelser af velfærden i kommunerne, besparelser på flygtninge- og indvandrerområdet, forringelser af ulandsbistanden. Det er jo nogle af de steder, hvor pengene kan blive tilvejebragt for at finansiere det her i 2016. I den forbindelse synes jeg egentlig, det ville være rart, hvis ordførerne for Alternativet og SF kunne redegøre over for os andre, hvorfor det er så utrolig klogt at indgå denne aftale, og hvorfor man om lidt vil stemme for en sådan aftale.",0.5736427881333425,0.36376811594202874,Topic28,0.979852095499263,,,,Left,,,0.0,0.0,,20142,148.31359317660284,30.20394799029923,76.645985560121,red,red-20142.0
2015-08-26,20142-6-172,Lisbeth Bech-Nielsen_SF,Lisbeth Bech-Nielsen,SF,EL,0.0,"Jeg ved ikke, om ordføreren kan huske debatten for et års tid siden. Der var der jo en SR-regering, det var hen på efteråret, og der var finanslovsdiskussioner. Der var specielt en diskussion om det her med familiesammenføring i relation til syriske flygtninge eller flygtninge generelt, der fyldte rigtig meget. Selv om ordføreren ikke sad i Folketinget, er jeg sikker på, at han fulgte den debat meget nøje. Samtidig, og det hænger overhovedet ikke sammen, var der jo finanslovsforhandlinger, og vi var, bl.a. også Enhedslistens ordfører og jeg, med til at forhandle 1 mia. kr. hjem til grøn omstilling, specielt økologi. Det var jeg rigtig glad for. Derfor tænker jeg bare, om Enhedslisten på det tidspunkt havde en dårlig smag i munden over, at man på den ene side jo lavede en finanslovsaftale og en finanslovsdelaftale om økologi osv. og der på den anden side sad en regering, som lavede nogle meget hårde forringelser, syntes vi og syntes I, på det her område, og om de to ting ligesom på den måde hang sammen for Enhedslisten dengang.",-0.26412672167168116,0.18015873015872966,Topic7,1.257130228877014,,,,Left,Left,SF->EL,0.0,0.0,0.0,20142,213.2046833448852,48.38523799478575,76.10707038601502,red,red-20142.0
2015-08-26,20142-6-174,Rune Lund_EL,Rune Lund,EL,EL,0.0,"Jeg synes, SF's ordfører blander tingene lidt sammen. For en ting er, at man indgår i en finanslovssammenhæng, hvor der bliver gennemført en række ting, som man ikke måtte være enig i, men som ikke indgår som en del af finanslovsforhandlingerne, når finanslovsforhandlingerne foregår i slutningen af året. Det er et spørgsmål. Et andet spørgsmål er, når man har en konkret aftale om et eller andet, hvor man vil bruge penge på noget. Så plejer man i samme omgang at diskutere, hvor pengene skal komme fra, eller hvordan tingene skal finansieres. Og der er jo det særlige ved den her aftale, at man har sagt, at man gerne vil et eller andet med noget grønt i 2016 og fremefter – vi ved endnu ikke, præcis hvad det er, og hvordan det kommer til at se ud – og man har i den sammenhæng overhovedet ikke haft nogen diskussioner om eller aftalt, hvor pengene skal komme fra. I Enhedslisten har vi det sådan, at vi går ind for forbedringer, men i den sammenhæng er det også vigtigt at se på, hvordan de forbedringer så skal finansieres. For hvis pengene skal komme fra en finansiering, vi er uenige i, så kan vi sådan set samlet set ikke gå ind for et forslag.",0.8071166895217431,0.6962962962962961,Topic33,0.8696003488127789,L5_2014_15_02,1.0,0.0,Left,Left,EL->EL,0.0,0.0,0.0,20142,151.13422564681383,33.299441725016536,75.97034648592897,red,red-20142.0
2015-08-26,20142-6-176,Lisbeth Bech-Nielsen_SF,Lisbeth Bech-Nielsen,SF,,,"Det vil sige, at når det handler om de ting, som Enhedslisten lavede sammen med regeringen, da SF sad i regeringen – og også da SF ikke længere sad i regeringen, SR-regeringen – så ville man aldrig være med til noget, hvis man var uenig i selskabsskattelettelser eller stramninger på asylområdet eller noget. Der er jo kun én kasse, må man sige, så hvis man blander det så meget sammen, som jeg synes ordføreren gør det her i dag, nemlig at når SF og Alternativet gerne vil gennemføre vores egen politik, som faktisk handler om, at vi gerne vil bruge nogle penge på at sikre grøn omstilling, så må man ikke, fordi der er én stor kasse og der er ting, som man aldrig vil støtte eller ikke er enig i.",-0.1880316207242695,0.28960573476702534,Topic28,0.9594346707684037,,,,Left,,,0.0,0.0,,20142,214.55739804739778,40.821203247317705,76.87614749756526,red,red-20142.0
2015-08-26,20142-6-178,Rune Lund_EL,Rune Lund,EL,EL,0.0,"Jeg tror godt, SF's ordfører ved, at det ikke er det, der er problemet. Problematikken er, at når man gør en specifik indsats for et eller andet, kigger man på, hvad man vil gøre, og hvor pengene skal komme fra. Lad os tage boligjobordningen som eksempel her. Lad så nu sige, at den i 2016 bliver rigtig god. Det vil være sådan, at 100 pct. af fradraget vil gå til energiforbedringer. Det vil man kunne se i 2017, når man kigger tilbage på, hvordan ordningen er forløbet i 2016. Men ordningen er i forbindelse med finansloven for 2016 finansieret ved at tage midlerne fra ulandsbistanden. Ville Enhedslisten i den forbindelse kunne gå ind for en sådan aftale, selv om vi er meget glade for, at pengene bliver brugt til energiforbedringer? Svaret på det spørgsmål er nej, for vi vil ikke tage pengene fra verdens fattigste til at finansiere de her energiforbedringer i en grøn boligjobordning.",0.3228512521052537,0.25809523809523804,Topic33,0.9927800890227346,L5_2014_15_02,1.0,0.0,Left,Left,EL->EL,0.0,0.0,0.0,20142,145.28374382055802,31.13978486952284,77.37742922086532,red,red-20142.0
2015-08-26,20142-6-18,Johanne Schmidt-Nielsen_EL,Johanne Schmidt-Nielsen,EL,,,"Jeg synes, det er en ualmindelig trist dag, og det synes jeg, fordi de her tre lovforslag og jo altså ikke mindst lovforslaget, der handler om den såkaldte integrationsydelse – og jeg mener det oprigtigt, når jeg siger, at et mere passende ord ville være uintegrationsydelse eller antiintegrationsydelse – vil betyde, at antallet af børn, der vokser op i fattigdom, kommer til at vokse markant. Og ud over at det går ud over de konkrete børn, de konkrete familier, der rammes, så vil det også blive et problem for os alle sammen, fordi fattigdom spænder ben for integrationen. Man skubber et kæmpemæssigt problem ud til kommunerne. Man siger til kommunerne: I skal tage imod nogle flygtninge. Men man giver de flygtninge så ringe økonomiske vilkår at leve under, at kommunerne kommer til at skulle slås med voldsomme sociale problemer. Det er fuldstændig urimeligt. Regeringen har to hovedargumenter. Det ene argument er: Hvis nu vi gør det svært at være flygtning i Danmark, hvis vi gør de her mennesker fattigere, så er der færre flygtninge, der vil søge hertil. Der er absolut ingen dokumentation for den påstand. Vi har forsøgt os med det her eksperiment før. Det gjorde man i 00'erne, da VKO indførte starthjælpen. Og vi kan se, at antallet af flygtninge, der kom til Danmark, fulgte antallet af flygtninge, der kom til Europa i det hele taget, fuldstændig upåvirket af starthjælpens indførelse. Så argument nr. 1 holder ikke. Argument nr. 2 er, at den her lave ydelse vil få mennesker i arbejde. Først må man igen sige, at vi har forsøgt os med den slags eksperimenter. Starthjælpen betød, at omkring 14 pct. ekstra kom i arbejde, og resten blev bare fattige; og jeg siger bare i citationstegn, for jeg synes, det er dybt alvorligt, og det betød voldsomme og massive sociale problemer – både for de mennesker, det gik ud over, men også for det danske samfund som helhed. For det er ikke godt for det danske samfund, når der skabes sociale problemer; det går ud over os alle sammen. Derudover bliver det her argument om, at fattigdommen vil få flygtninge i arbejde, endnu mere absurd af, at den her lave ydelse også gælder for de mennesker, som ikke er vurderet til at være arbejdsmarkedsparate. Altså, det offentlige siger på den ene side til dem: Vi gør jer fattige, fordi vi tror, det er måden at få jer i arbejde på. Men på den anden side siger man til dem: Vi tror ikke, I er i stand til at arbejde. Altså, hvis der skulle være nogen som helst logik i det, regeringen lægger frem, skulle man da ikke lade den lave ydelse gælde for de mennesker, som de danske myndigheder vurderer er for syge og for traumatiserede til umiddelbart at kunne træde ind på det danske arbejdsmarked. Så er der hele den her fadæse i forbindelse med den såkaldte sprogbonus. Jeg synes, det var en pinlig omgang, hr. Naser Khader og De Konservative leverede fra talerstolen i dag. Hr. Naser Khader har klokkeklart sagt i Jyllands-Posten, at det selvfølgelig er meningsløst at lave en sprogbonus, som 34-39 pct. af de flygtninge, der kommer hertil, reelt er afskåret fra, fordi de bliver sat ind på det, der hedder danskuddannelse 1, og når de er færdige der, har de ikke ret til at gå videre til danskuddannelse 2. Jeg blev så glad, da jeg læste hr. Naser Khaders udtalelse i Jyllands-Posten og tænkte: Det var da dejligt; hr. Naser Khader kan se det ufornuftige, kan man sige, i, at man afskærer de her mange mennesker fra bonussen. Og derfor havde jeg da også forventet, at hr. Naser Khader ville stemme for, at vi sikrede, at de, der har bestået danskuddannelse 1, kan komme videre på danskuddannelse 2 og tage en prøve der, sådan at det er alle flygtninge, der reelt får mulighed for at tage den her prøve. For det første ville det betyde, at der var flere, der fik mulighed for at få lidt mere at leve af, og for det andet bør det da være en målsætning, en ambition for et samlet Folketing, at de flygtninge, der kommer hertil, så hurtigt som overhovedet muligt lærer dansk. Alle ved da, at det gør det lettere at få et arbejde, men det gør også skole-hjem-samarbejdet lettere, når man faktisk kan forstå det, der står på intranettet. Hr. Naser Khader har stemt imod. Som sagt synes jeg, det er en pinlig omgang. Argumentet er, at det for den billige version koster 500.000 kr. årligt. Alle, der har beskæftiget sig med finanslovsforhandlinger, ved, at det er muligt at finde 500.000 kr. årligt i det samlede danske budget. Og derudover handler det her forslag jo samlet set om at spare. Så det vil sige, at man bare ville spare lidt mindre ved at indføre det her forslag. Som sagt synes jeg, det er en trist dag, og jeg synes, det er misvisende – faktisk en form for falsk markedsføring – at kalde det her for en integrationsydelse, for resultatet vil unægtelig blive det stik modsatte, og det vil få voldsomme konsekvenser for de mennesker, det rammer, ikke mindst børnene, og for det danske samfund.",1.1608476239065653,0.0324253430185635,Topic19,1.0756247542873563,,,,Left,,,0.0,0.0,,20142,248.35812872980273,60.221589696846145,78.44946637666779,red,red-20142.0
2015-08-26,20142-6-180,Jens Joel_S,Jens Joel,S,,,"Jeg synes faktisk, at vi er nødt til lige at dvæle lidt ved det her, for det er jo påfaldende, hvis skatteministeren faktisk er kommet så langt ud på isen, at han ikke engang vil forsvare det, man er i gang med at gøre her. Min kollega, hr. Jesper Petersen, har allerede forklaret, hvorfor Socialdemokraterne støttede op om en ordning, der gav jobs i en tid, hvor vi manglede jobs, men det er jo også blevet fuldstændig klart, at de der 5.000 arbejdspladser, som den nu siddende statsminister og hans partifæller lovede under valgkampen, ikke er det, man får ud af det. Altså, man førte en valgkamp, hvor man sagde, at hvis vi ikke bevarer boligjobordningen, vil det koste 5.000 arbejdspladser, men efter at man havde vundet valget, genindførte man boligjobordningen permanent uden at kunne svare på, hvor mange arbejdspladser der er i den. Man er simpelt hen ligeglad med, hvad man får ud af det; det skulle bare gøres. Det var det, der kom frem på samrådet i sidste uge. Nu har vi så fået regnet på det, og så kan man så konstatere, at det er penge ud ad vinduet. Faktisk sagde skatteministeren også på samrådet, at man kunne have fået flere jobs for færre penge ved at gøre noget andet. Så vi har altså dokumenteret, at Venstreregeringen nu med fuldt overlæg faktisk vælger at spilde skatteborgernes penge. Man får en meget lille effekt. Det er sådan, at det koster 1,8 mio. kr. pr. job. Man kunne altså have ansat relativt mange flere folk for de penge, hvis det endelig var det, man ville. Men selv om man altså spilder skatteborgernes penge, er skatteministeren ikke engang i stand til at ville forsvare det her i Folketingssalen, selv om vi nu skal stemme om det. Det blev indrømmet på samrådet, at man kunne have fået flere jobs for færre penge. Det mente skatteministeren var den rigtige vej at gå. Så vil jeg bare gerne høre, om skatteministeren også mener, at det var rigtigt dengang under valgkampen at sige, at man ville få 5.000 arbejdspladser ud af det, når man godt vidste, at det ikke var rigtigt. Så jeg synes, at skatteministeren skulle gå på talerstolen og forsvare, hvorfor man spilder skatteborgernes penge, og hvorfor man, når man godt kendte tallene allerede under valgkampen, bevidst førte danskerne bag lyset, og hvorfor man synes, at vi har brug for en ordning, som koster 1,8 mio. kr. pr. job, når vi kunne bruge pengene meget bedre til at skabe meget større forbedringer også på arbejdspladssiden.",0.2962134977882339,0.3901077097505667,Topic7,1.0997948912370983,,,,Left,,,0.0,0.0,,20142,142.16111253885268,34.022433027473355,78.07879925163934,red,red-20142.0
2015-08-26,20142-6-182,Thomas Danielsen_V,Thomas Danielsen,V,S,1.0,"Tak for det. Jeg er meget glad for, at Socialdemokraternes klima- og energiordfører er gået på talerstolen i det her spørgsmål. For vi har jo senest evalueret energispareindsatsen, som ligger i Klima- og Energiministeriet, i 2012, og da havde Socialdemokraterne ikke noget problem med det. Tværtimod har vi fået lavet en analyse, og vi skal så allerede her fra næste måned til at lave en ny ordning, som faktisk er dobbelt så stor som den her, fordi Socialdemokraterne har bakket op om, at man skal fordoble indsatsen – 2 mia. kr. – til energiforbedringer osv. Der er aldrig blevet sat spørgsmålstegn ved det, sådan som der bliver gjort nu. Der er aldrig blevet sat spørgsmålstegn ved, hvor mange job der bliver skabt ved det her. Tværtimod viser rapporten rent faktisk, at den nok ikke ligefrem har været en succes i forhold til private borgere osv.  Alle de bekymringer, som Socialdemokraterne har i forbindelse med boligjobordningen, er ikke noget, man sætter spørgsmålstegn ved i forbindelse med en ordning, der er væsentlig større, som bare ligger i Klima- og Energiministeriet, og som man bakker op om. Hvad er det helt præcis der gør, at boligjobordningen skal gennemanalyseres på den vis i forhold til ordførerens engagement i Klima- og Energiudvalget?",0.4241045807220707,0.4499401018268941,Topic34,1.0822846789030682,L5_2014_15_02,0.0,1.0,Right,Left,V->S,0.0,0.0,0.0,20142,159.06377032153722,42.44354827108714,77.43573491324501,blue,blue-20142.0
2015-08-26,20142-6-184,Jens Joel_S,Jens Joel,S,,,"Jeg mener faktisk, at begge dele og alting jo som udgangspunkt skal gennemanalyseres, og jeg synes da også, det er interessant. Jeg vil i øvrigt sige, at Venstre i valgkampen jo ikke lovede, at man ville sikre, at boligjobordningen også gav energiforbedringer. Tværtimod sagde man, at man bare skulle have en boligjobordning. Jeg er sådan set meget enig i, at det kompromis, man nu har lavet med nogle andre partier – SF og Alternativet – gør det til en bedre ordning, for nu får man da trods alt noget grønt ud af at smide 1,8 mio. kr. ud ad vinduet pr. job, men jeg vil meget gerne blive ved med at diskutere, hvordan vi kan spare energi, og hvordan vi kan sikre grøn omstilling. Det har bare ikke noget at gøre med det her, hvor Venstre løb rundt i valgkampen og fortalte folk, at de gjorde det her for at skabe arbejdspladser, og så indførte man det, inden man havde regnet på, hvor mange arbejdspladser det gav, og nu har vi så fundet ud af, at det er 600 arbejdspladser og ikke 5.000. Så jeg synes da, at man skylder en forklaring på, hvor man er endt henne, og hvorfor man har gjort det alligevel, når man selv må indrømme, at man kunne have fået flere jobs for færre penge.",0.8010411391869781,0.49034391534391525,Topic7,1.0430712076310027,,,,Left,,,0.0,0.0,,20142,148.55326272840364,33.90338392360957,79.27797213506592,red,red-20142.0
2015-08-26,20142-6-186,Thomas Danielsen_V,Thomas Danielsen,V,S,1.0,"Boligjobordningen er en succes, og det er en ordning, som rigtig mange danskere er glade for, og som vi selvfølgelig fortsætter. Det, jeg især undrer mig over at ordføreren ikke vil svare på, er, at i en lignende ordning i Klima- og Energiministeriet regi, hvor ordføreren selv sidder som forhandler, har man aldrig sat spørgsmålstegn ved, hvor effektiv den er til jobskabelse osv. Der har man haft fokus på de goder, der har været ved den. Det er fair nok at sætte spørgsmålstegn ved det, men mit spørgsmål bliver så bare: Vil Socialdemokraterne nu også sætte spørgsmålstegn ved den energispareindsats, vi laver, med mange af de samme opgaver, som måske er dobbelt så stor, og som man i hvert fald selv har ønsket skulle fordobles, når nu vi kommer til forhandlingerne om en måneds tid?",0.8546940446005086,0.706349206349206,Topic34,0.9493948326335662,L5_2014_15_02,0.0,1.0,Right,Left,V->S,0.0,0.0,0.0,20142,164.56520756725052,39.74671588357328,78.20098187177818,blue,blue-20142.0
2015-08-26,20142-6-188,Jens Joel_S,Jens Joel,S,V,1.0,"Jeg synes, det er rigtig interessant, at Venstres ordfører her siger, at boligjobordningen har været en succes. Det er jo lige præcis det, jeg godt kunne tænke mig at vi havde mulighed for at spørge skatteministeren om: På hvilke parametre synes man det har været en succes? Jeg synes jo, at når man har rendt rundt i valgkampen sagt, at det skaber 5.000 arbejdspladser – at vi mister 5.000 arbejdspladser, hvis ikke vi har den her – så lyder det jo, som om man mener, at succeskriteriet er at skabe arbejdspladser. Når man så finder ud af, at det ikke gav 5.000, men 600 arbejdspladser, og at de koster 1,8 mio. kr. pr. styk, så har man da et problem med at forsvare sin ordning. Så kan vi jo diskutere ovre i Klima- og Energiministeriet, hvordan vi gerne vil lave energiforbedringer og effektiviseringer, men det er jo, fordi det er det, vi går efter, og ikke arbejdspladser, som skatteministeren og hans statsminister og andre sagde i valgkampen at man ville skabe med boligjobordningen – uden at de så har leveret på det.",1.6158735339296542,0.38475975975975935,Topic47,1.0780649723833298,L5_2014_15_02,0.0,1.0,Left,Right,S->V,0.0,0.0,0.0,20142,158.87070697942602,37.90909045608291,78.06769387770296,red,red-20142.0
2015-08-26,20142-6-190,Louise Schack Elholm_V,Louise Schack Elholm,V,,,"Jamen det er jo meget interessant at få udlagt sin politik af andre partier. Det er ikke altid helt i overensstemmelse med den måde, man selv ville gøre det på. Det kender ordføreren nok også godt. Men noget af det, som vi jo har lagt rigtig meget vægt på i valgkampen, er også den håndsrækning, som vi giver til familierne og til håndværksmestrene rundtom i hele landet. Derfor ville jeg høre ordføreren, om ordføreren synes, det er spild af penge at give familierne og danskerne en håndsrækning til at få hverdagen til at hænge bedre sammen.",0.05574138838997235,0.6879629629629629,Topic7,1.1413712332763,,,,Right,,,0.0,0.0,,20142,226.73871784590983,40.55113891269138,77.29586694028546,blue,blue-20142.0
2015-08-26,20142-6-192,Jens Joel_S,Jens Joel,S,V,1.0,"Altså, man må helt selv om som politisk parti, hvordan man vil spilde folks penge. Og man kan sige, at I jo havde den fordel, at I også sagde det til dem på forhånd. Problemet var bare, at I også sagde, at man får 5.000 arbejdspladser ud af det. Og det viste sig, at det var forkert. Faktisk viste det sig ikke efter valget; det vidste man allerede inden valget, for der lå beregninger fra Finansministeriet og fra Skatteministeriet, som sort på hvidt dokumenterede, at man ville få mellem 1.000 og 1.500. Alligevel valgte man at sige til danskerne: Det her giver 5.000 arbejdspladser. Og fru Louise Schack Elholm må jo gerne fortælle, at der også andre fordele ved det, men når man rejser rundt med et tal på 5.000 og det så viser sig, at det giver 600, og at det koster 1,8 mio. kr. pr. job, så synes jeg bare, det er en lemfældig omgang med skatteborgernes penge. Og hvis man siger, at det er den måde, man gerne vil hjælpe folk på, er det fair nok, men så skal man jo bare stille sig herop og forsvare det.",2.056383734856428,0.2803617571059429,,1.0477778685258334,L5_2014_15_02,0.0,1.0,Left,Right,S->V,0.0,0.0,0.0,20142,164.44846685911753,37.97828473122073,78.25562413707003,red,red-20142.0
2015-08-26,20142-6-194,Louise Schack Elholm_V,Louise Schack Elholm,V,S,1.0,"Jeg synes, ordføreren skulle have bedre styr på tallene. De tal, som ministeriet kommer med, er arbejdsudbud, det er ikke arbejdsefterspørgsel. Det er to forskellige ting. Derfor skal vi i hvert fald også se på, hvad det er, vi rent faktisk vil hjælpe danskerne med. Vi har lovet danskerne, at vi vil bruge penge på, at det skal blive lettere at være dansker, at man skal have lettere ved at få den hjælp, man gerne vil have, i stedet for at det skal være så besværligt, som ordføreren siger. Jeg er godt klar over, at Socialdemokraterne åbenbart ikke værdisætter så højt at tænke på, hvad der kommer danskerne nærmest. I stedet for skal vi have en eller anden meget langstrakt diskussion om den ene eller anden beregning. Vi mener rent faktisk, at det er vigtigt at hjælpe danskerne, og vi mener også, det er vigtigt at holde sine løfter.",0.056276538509933534,0.5934472934472935,Topic28,1.0969913656342216,L5_2014_15_02,0.0,1.0,Right,Left,V->S,0.0,0.0,0.0,20142,226.75055849771175,49.634294361381016,77.0331765547825,blue,blue-20142.0
2015-08-26,20142-6-196,Jens Joel_S,Jens Joel,S,,,"Angående det med udbuddet her: Det, der er dokumenteret, når man læser det, er, at det ikke har haft en effekt, at man har fået hjælp til noget andet, og at det ikke har givet et ekstra arbejdsudbud der. Men det er jo også rimelig klart, at når der er blevet sagt om den tidligere regerings udspil, at regeringens udspil ikke er særlig ambitiøst, og at det, vi med sikkerhed ved, er, at regeringens udspil fjerner 5.000 arbejdspladser, så tales der jo ikke om arbejdsudbud. Så taler vi jo om, at det, man sagde i forbindelse med ikke at videreføre boligjobordningen, betyder, at vi mister 5.000 arbejdspladser. Det viste sig at være løgn, og det er jo okay. Men nu må man altså godt forsvare her i salen, at man har stukket folk en plade.",0.2573140410131432,0.2370370370370372,Topic47,1.034667861619803,,,,Left,,,0.0,0.0,,20142,141.66856587617514,32.8046584707664,78.22821768135509,red,red-20142.0
2015-08-26,20142-6-198,Jeppe Jakobsen_DF,Jeppe Jakobsen,DF,,,"Mange tak. Jeg vil bare lige vende mig mod ordførerens retorik omkring det her med at spilde folks penge. Anser ordføreren det for totalt uden værdi, at det nu er anslået, at 600 mennesker bliver i stand til at brødføde sig selv i stedet for at være på offentlig forsørgelse? Er det et totalt spild? Er det uden nogen form for værdi i den socialdemokratiske ideologi at være i stand til at brødføde sig selv?",0.7054615795151752,0.3425438596491226,Topic38,1.1775441996591183,,,,Right,,,1.0,0.0,,20142,141.1331591857107,37.32122932046034,78.75952777527927,blue,blue-20142.0
