country;year;date;party_abbr;party_name;parlgov_id;pr_ingov_mean;pr_ingov_lower;pr_ingov_upper;excluding;excluding_parlgov_id
denmark;1994;27.09.1994;RV;Danish Social Liberal Party;211;0,22488;0,211692;0,238054;CD;1324
denmark;1994;27.09.1994;RV;Danish Social Liberal Party;211;0,31485;0,288493;0,342823;En-O;306
denmark;1994;27.09.1994;RV;Danish Social Liberal Party;211;0,238204;0,225001;0,251523;FF;2574
denmark;1994;27.09.1994;RV;Danish Social Liberal Party;211;0,267169;0,235868;0,29879;FrP;978
denmark;1994;27.09.1994;RV;Danish Social Liberal Party;211;0,154995;0,132356;0,178863;KF;590
denmark;1994;27.09.1994;RV;Danish Social Liberal Party;211;0,238204;0,225001;0,251523;Sbf;1892
denmark;1994;27.09.1994;RV;Danish Social Liberal Party;211;0,097934;0,076165;0,122346;Sd;1629
denmark;1994;27.09.1994;RV;Danish Social Liberal Party;211;0,067665;0,052923;0,08395;"Sd; CD";"1629; 1324"
denmark;1994;27.09.1994;RV;Danish Social Liberal Party;211;0,258817;0,240641;0,277175;SF;1644
denmark;1994;27.09.1994;RV;Danish Social Liberal Party;211;0,144622;0,120481;0,169709;V;1605
denmark;1994;27.09.1994;RV;Danish Social Liberal Party;211;0,331454;0,302239;0,362157;;
denmark;1994;27.09.1994;Sbf;Union Party (Faroe Islands);1892;0,185434;0,170555;0,199514;At;1976
denmark;1994;27.09.1994;Sbf;Union Party (Faroe Islands);1892;0,176327;0,162108;0,189245;CD;1324
denmark;1994;27.09.1994;Sbf;Union Party (Faroe Islands);1892;0,263455;0,235323;0,29405;En-O;306
denmark;1994;27.09.1994;Sbf;Union Party (Faroe Islands);1892;0,17629;0,161887;0,189278;FF;2574
denmark;1994;27.09.1994;Sbf;Union Party (Faroe Islands);1892;0,228185;0,1964;0,259743;FrP;978
denmark;1994;27.09.1994;Sbf;Union Party (Faroe Islands);1892;0,091304;0,074995;0,108893;KF;590
denmark;1994;27.09.1994;Sbf;Union Party (Faroe Islands);1892;0,183033;0,168312;0,197734;RV;211
denmark;1994;27.09.1994;Sbf;Union Party (Faroe Islands);1892;0,097157;0,074446;0,12351;Sd;1629
denmark;1994;27.09.1994;Sbf;Union Party (Faroe Islands);1892;0,221583;0,20035;0,244229;SF;1644
denmark;1994;27.09.1994;Sbf;Union Party (Faroe Islands);1892;0,133725;0,111868;0,157478;V;1605
denmark;1994;27.09.1994;Sbf;Union Party (Faroe Islands);1892;0,276283;0,245756;0,308226;;
denmark;1994;27.09.1994;Sd;Social Democrats;1629;0,508723;0,458746;0,553707;At;1976
denmark;1994;27.09.1994;Sd;Social Democrats;1629;0,533578;0,481047;0,58417;CD;1324
denmark;1994;27.09.1994;Sd;Social Democrats;1629;0,69184;0,626501;0,749313;En-O;306
denmark;1994;27.09.1994;Sd;Social Democrats;1629;0,547327;0,492648;0,596808;FF;2574
denmark;1994;27.09.1994;Sd;Social Democrats;1629;0,612738;0,538798;0,676509;FrP;978
denmark;1994;27.09.1994;Sd;Social Democrats;1629;0,369735;0,314909;0,424552;KF;590
denmark;1994;27.09.1994;Sd;Social Democrats;1629;0,492932;0,442789;0,537397;RV;211
denmark;1994;27.09.1994;Sd;Social Democrats;1629;0,376363;0,332657;0,41971;"RV; CD";"211; 1324"
denmark;1994;27.09.1994;Sd;Social Democrats;1629;0,547327;0,492648;0,596808;Sbf;1892
denmark;1994;27.09.1994;Sd;Social Democrats;1629;0,577312;0,524655;0,627248;SF;1644
denmark;1994;27.09.1994;Sd;Social Democrats;1629;0,335873;0,282917;0,386097;V;1605
denmark;1994;27.09.1994;Sd;Social Democrats;1629;0,726453;0,661325;0,78515;;
denmark;1994;27.09.1994;SF;Socialist Peoples Party;1644;0,126057;0,111407;0,140879;At;1976
denmark;1994;27.09.1994;SF;Socialist Peoples Party;1644;0,137212;0,122565;0,151241;CD;1324
denmark;1994;27.09.1994;SF;Socialist Peoples Party;1644;0,174995;0,152265;0,19852;En-O;306
denmark;1994;27.09.1994;SF;Socialist Peoples Party;1644;0,138307;0,123325;0,152596;FF;2574
denmark;1994;27.09.1994;SF;Socialist Peoples Party;1644;0,151883;0,127133;0,175424;FrP;978
denmark;1994;27.09.1994;SF;Socialist Peoples Party;1644;0,089453;0,074894;0,106029;KF;590
denmark;1994;27.09.1994;SF;Socialist Peoples Party;1644;0,12037;0,106862;0,134523;RV;211
denmark;1994;27.09.1994;SF;Socialist Peoples Party;1644;0,138307;0,123325;0,152596;Sbf;1892
denmark;1994;27.09.1994;SF;Socialist Peoples Party;1644;0,043867;0,03285;0,05846;Sd;1629
denmark;1994;27.09.1994;SF;Socialist Peoples Party;1644;0,083122;0,066147;0,101379;V;1605
denmark;1994;27.09.1994;SF;Socialist Peoples Party;1644;0,193007;0,16658;0,219458;;
denmark;1994;27.09.1994;V;Liberal Party;1605;0,348291;0,305547;0,394015;At;1976
denmark;1994;27.09.1994;V;Liberal Party;1605;0,385371;0,335151;0,439263;CD;1324
denmark;1994;27.09.1994;V;Liberal Party;1605;0,502916;0,441144;0,565443;En-O;306
denmark;1994;27.09.1994;V;Liberal Party;1605;0,385937;0,335587;0,440156;FF;2574
denmark;1994;27.09.1994;V;Liberal Party;1605;0,431517;0,368233;0,498345;FrP;978
denmark;1994;27.09.1994;V;Liberal Party;1605;0,287198;0,2359;0,345098;KF;590
denmark;1994;27.09.1994;V;Liberal Party;1605;0,341663;0,298224;0,385578;RV;211
denmark;1994;27.09.1994;V;Liberal Party;1605;0,385937;0,335587;0,440156;Sbf;1892
denmark;1994;27.09.1994;V;Liberal Party;1605;0,137915;0,105165;0,174618;Sd;1629
denmark;1994;27.09.1994;V;Liberal Party;1605;0,418609;0,364672;0,474515;SF;1644
denmark;1994;27.09.1994;V;Liberal Party;1605;0,528495;0,464854;0,595018;;
denmark;1996;30.12.1996;At;Solidarity (Greenland);1976;0,218398;0,205206;0,230722;CD;1324
denmark;1996;30.12.1996;At;Solidarity (Greenland);1976;0,293319;0,266999;0,321695;En-O;306
denmark;1996;30.12.1996;At;Solidarity (Greenland);1976;0,218358;0,20492;0,230773;FF;2574
denmark;1996;30.12.1996;At;Solidarity (Greenland);1976;0,250207;0,22003;0,281195;FrP;978
denmark;1996;30.12.1996;At;Solidarity (Greenland);1976;0,13934;0,117804;0,160869;KF;590
denmark;1996;30.12.1996;At;Solidarity (Greenland);1976;0,194565;0,182876;0,204845;RV;211
denmark;1996;30.12.1996;At;Solidarity (Greenland);1976;0,218358;0,20492;0,230773;Sbf;1892
denmark;1996;30.12.1996;At;Solidarity (Greenland);1976;0,091477;0,070068;0,115256;Sd;1629
denmark;1996;30.12.1996;At;Solidarity (Greenland);1976;0,242257;0,223594;0,261988;SF;1644
denmark;1996;30.12.1996;At;Solidarity (Greenland);1976;0,129002;0,107879;0,150794;V;1605
denmark;1996;30.12.1996;At;Solidarity (Greenland);1976;0,309207;0,280218;0,340809;;
denmark;1996;30.12.1996;CD;Centre democrats;1324;0,199787;0,184714;0,215088;At;1976
denmark;1996;30.12.1996;CD;Centre democrats;1324;0,27729;0,24787;0,307135;En-O;306
denmark;1996;30.12.1996;CD;Centre democrats;1324;0,190639;0,1754;0,204496;FF;2574
denmark;1996;30.12.1996;CD;Centre democrats;1324;0,241236;0,209625;0,27486;FrP;978
denmark;1996;30.12.1996;CD;Centre democrats;1324;0,105032;0,08595;0,126634;KF;590
denmark;1996;30.12.1996;CD;Centre democrats;1324;0,184021;0,169654;0,198293;RV;211
denmark;1996;30.12.1996;CD;Centre democrats;1324;0,190639;0,1754;0,204496;Sbf;1892
denmark;1996;30.12.1996;CD;Centre democrats;1324;0,09772;0,075139;0,123743;Sd;1629
denmark;1996;30.12.1996;CD;Centre democrats;1324;0,2348;0,213692;0,255847;SF;1644
denmark;1996;30.12.1996;CD;Centre democrats;1324;0,147472;0,1227;0,172128;V;1605
denmark;1996;30.12.1996;CD;Centre democrats;1324;0,290596;0,258964;0,321443;;
denmark;1996;30.12.1996;En-O;Red-Green Alliance;306;0,029308;0,020962;0,040705;At;1976
denmark;1996;30.12.1996;En-O;Red-Green Alliance;306;0,03189;0,022908;0,043813;CD;1324
denmark;1996;30.12.1996;En-O;Red-Green Alliance;306;0,032368;0,023232;0,044574;FF;2574
denmark;1996;30.12.1996;En-O;Red-Green Alliance;306;0,020698;0,015111;0,028111;FrP;978
denmark;1996;30.12.1996;En-O;Red-Green Alliance;306;0,021723;0,014962;0,030816;KF;590
denmark;1996;30.12.1996;En-O;Red-Green Alliance;306;0,028591;0,020473;0,039639;RV;211
denmark;1996;30.12.1996;En-O;Red-Green Alliance;306;0,032368;0,023232;0,044574;Sbf;1892
denmark;1996;30.12.1996;En-O;Red-Green Alliance;306;0,010583;0,006867;0,016009;Sd;1629
denmark;1996;30.12.1996;En-O;Red-Green Alliance;306;0,027183;0,019427;0,037882;SF;1644
denmark;1996;30.12.1996;En-O;Red-Green Alliance;306;0,019616;0,01338;0,02831;V;1605
denmark;1996;30.12.1996;En-O;Red-Green Alliance;306;0,045196;0,032132;0,062361;;
denmark;1996;30.12.1996;FF;People's Party (Faroe Islands);2574;0,185434;0,170555;0,199514;At;1976
denmark;1996;30.12.1996;FF;People's Party (Faroe Islands);2574;0,176327;0,162108;0,189245;CD;1324
denmark;1996;30.12.1996;FF;People's Party (Faroe Islands);2574;0,263455;0,235323;0,29405;En-O;306
denmark;1996;30.12.1996;FF;People's Party (Faroe Islands);2574;0,228185;0,1964;0,259743;FrP;978
denmark;1996;30.12.1996;FF;People's Party (Faroe Islands);2574;0,091304;0,074995;0,108893;KF;590
denmark;1996;30.12.1996;FF;People's Party (Faroe Islands);2574;0,183033;0,168312;0,197734;RV;211
denmark;1996;30.12.1996;FF;People's Party (Faroe Islands);2574;0,17629;0,161887;0,189278;Sbf;1892
denmark;1996;30.12.1996;FF;People's Party (Faroe Islands);2574;0,097157;0,074446;0,12351;Sd;1629
denmark;1996;30.12.1996;FF;People's Party (Faroe Islands);2574;0,221583;0,20035;0,244229;SF;1644
denmark;1996;30.12.1996;FF;People's Party (Faroe Islands);2574;0,133725;0,111868;0,157478;V;1605
denmark;1996;30.12.1996;FF;People's Party (Faroe Islands);2574;0,276283;0,245756;0,308226;;
denmark;1996;30.12.1996;FrP;Progress Party;978;0,106322;0,072993;0,148282;At;1976
denmark;1996;30.12.1996;FrP;Progress Party;978;0,115963;0,079261;0,162587;CD;1324
denmark;1996;30.12.1996;FrP;Progress Party;978;0,140825;0,097006;0,197076;En-O;306
denmark;1996;30.12.1996;FrP;Progress Party;978;0,117224;0,080317;0,164324;FF;2574
denmark;1996;30.12.1996;FrP;Progress Party;978;0,075018;0,048635;0,111559;KF;590
denmark;1996;30.12.1996;FrP;Progress Party;978;0,101037;0,069615;0,140474;RV;211
denmark;1996;30.12.1996;FrP;Progress Party;978;0,117224;0,080317;0,164324;Sbf;1892
denmark;1996;30.12.1996;FrP;Progress Party;978;0,051608;0,032552;0,077877;Sd;1629
denmark;1996;30.12.1996;FrP;Progress Party;978;0,124198;0,08479;0,173679;SF;1644
denmark;1996;30.12.1996;FrP;Progress Party;978;0,068345;0,044768;0,098736;V;1605
denmark;1996;30.12.1996;FrP;Progress Party;978;0,165323;0,114259;0,229267;;
denmark;1996;30.12.1996;KF;Conservatives;590;0,349084;0,306577;0,390832;At;1976
denmark;1996;30.12.1996;KF;Conservatives;590;0,333388;0,291526;0,374486;CD;1324
denmark;1996;30.12.1996;KF;Conservatives;590;0,495479;0,430604;0,557426;En-O;306
denmark;1996;30.12.1996;KF;Conservatives;590;0,333973;0,29264;0,375264;FF;2574
denmark;1996;30.12.1996;KF;Conservatives;590;0,428647;0,361859;0,495693;FrP;978
denmark;1996;30.12.1996;KF;Conservatives;590;0,342492;0,300195;0,384285;RV;211
denmark;1996;30.12.1996;KF;Conservatives;590;0,333973;0,29264;0,375264;Sbf;1892
denmark;1996;30.12.1996;KF;Conservatives;590;0,162234;0,124022;0,208484;Sd;1629
denmark;1996;30.12.1996;KF;Conservatives;590;0,415397;0,363814;0,464385;SF;1644
denmark;1996;30.12.1996;KF;Conservatives;590;0,277655;0,22937;0,328659;V;1605
denmark;1996;30.12.1996;KF;Conservatives;590;0,518952;0,451569;0,586456;;
denmark;1996;30.12.1996;RV;Danish Social Liberal Party;211;0,216813;0,204401;0,228244;At;1976
denmark;1996;30.12.1996;RV;Danish Social Liberal Party;211;0,22488;0,211692;0,238054;CD;1324
denmark;1996;30.12.1996;RV;Danish Social Liberal Party;211;0,31485;0,288493;0,342823;En-O;306
denmark;1996;30.12.1996;RV;Danish Social Liberal Party;211;0,238204;0,225001;0,251523;FF;2574
denmark;1996;30.12.1996;RV;Danish Social Liberal Party;211;0,267169;0,235868;0,29879;FrP;978
denmark;1996;30.12.1996;RV;Danish Social Liberal Party;211;0,154995;0,132356;0,178863;KF;590
denmark;1996;30.12.1996;RV;Danish Social Liberal Party;211;0,238204;0,225001;0,251523;Sbf;1892
denmark;1996;30.12.1996;RV;Danish Social Liberal Party;211;0,097934;0,076165;0,122346;Sd;1629
denmark;1996;30.12.1996;RV;Danish Social Liberal Party;211;0,258817;0,240641;0,277175;SF;1644
denmark;1996;30.12.1996;RV;Danish Social Liberal Party;211;0,144622;0,120481;0,169709;V;1605
denmark;1996;30.12.1996;RV;Danish Social Liberal Party;211;0,331454;0,302239;0,362157;;
denmark;1996;30.12.1996;Sbf;Union Party (Faroe Islands);1892;0,185434;0,170555;0,199514;At;1976
denmark;1996;30.12.1996;Sbf;Union Party (Faroe Islands);1892;0,176327;0,162108;0,189245;CD;1324
denmark;1996;30.12.1996;Sbf;Union Party (Faroe Islands);1892;0,263455;0,235323;0,29405;En-O;306
denmark;1996;30.12.1996;Sbf;Union Party (Faroe Islands);1892;0,17629;0,161887;0,189278;FF;2574
denmark;1996;30.12.1996;Sbf;Union Party (Faroe Islands);1892;0,228185;0,1964;0,259743;FrP;978
denmark;1996;30.12.1996;Sbf;Union Party (Faroe Islands);1892;0,091304;0,074995;0,108893;KF;590
denmark;1996;30.12.1996;Sbf;Union Party (Faroe Islands);1892;0,183033;0,168312;0,197734;RV;211
denmark;1996;30.12.1996;Sbf;Union Party (Faroe Islands);1892;0,097157;0,074446;0,12351;Sd;1629
denmark;1996;30.12.1996;Sbf;Union Party (Faroe Islands);1892;0,221583;0,20035;0,244229;SF;1644
denmark;1996;30.12.1996;Sbf;Union Party (Faroe Islands);1892;0,133725;0,111868;0,157478;V;1605
denmark;1996;30.12.1996;Sbf;Union Party (Faroe Islands);1892;0,276283;0,245756;0,308226;;
denmark;1996;30.12.1996;Sd;Social Democrats;1629;0,508723;0,458746;0,553707;At;1976
denmark;1996;30.12.1996;Sd;Social Democrats;1629;0,533578;0,481047;0,58417;CD;1324
denmark;1996;30.12.1996;Sd;Social Democrats;1629;0,69184;0,626501;0,749313;En-O;306
denmark;1996;30.12.1996;Sd;Social Democrats;1629;0,547327;0,492648;0,596808;FF;2574
denmark;1996;30.12.1996;Sd;Social Democrats;1629;0,612738;0,538798;0,676509;FrP;978
denmark;1996;30.12.1996;Sd;Social Democrats;1629;0,369735;0,314909;0,424552;KF;590
denmark;1996;30.12.1996;Sd;Social Democrats;1629;0,492932;0,442789;0,537397;RV;211
denmark;1996;30.12.1996;Sd;Social Democrats;1629;0,547327;0,492648;0,596808;Sbf;1892
denmark;1996;30.12.1996;Sd;Social Democrats;1629;0,577312;0,524655;0,627248;SF;1644
denmark;1996;30.12.1996;Sd;Social Democrats;1629;0,335873;0,282917;0,386097;V;1605
denmark;1996;30.12.1996;Sd;Social Democrats;1629;0,726453;0,661325;0,78515;;
denmark;1996;30.12.1996;SF;Socialist Peoples Party;1644;0,126057;0,111407;0,140879;At;1976
denmark;1996;30.12.1996;SF;Socialist Peoples Party;1644;0,137212;0,122565;0,151241;CD;1324
denmark;1996;30.12.1996;SF;Socialist Peoples Party;1644;0,174995;0,152265;0,19852;En-O;306
denmark;1996;30.12.1996;SF;Socialist Peoples Party;1644;0,138307;0,123325;0,152596;FF;2574
denmark;1996;30.12.1996;SF;Socialist Peoples Party;1644;0,151883;0,127133;0,175424;FrP;978
denmark;1996;30.12.1996;SF;Socialist Peoples Party;1644;0,089453;0,074894;0,106029;KF;590
denmark;1996;30.12.1996;SF;Socialist Peoples Party;1644;0,12037;0,106862;0,134523;RV;211
denmark;1996;30.12.1996;SF;Socialist Peoples Party;1644;0,138307;0,123325;0,152596;Sbf;1892
denmark;1996;30.12.1996;SF;Socialist Peoples Party;1644;0,043867;0,03285;0,05846;Sd;1629
denmark;1996;30.12.1996;SF;Socialist Peoples Party;1644;0,083122;0,066147;0,101379;V;1605
denmark;1996;30.12.1996;SF;Socialist Peoples Party;1644;0,193007;0,16658;0,219458;;
denmark;1996;30.12.1996;V;Liberal Party;1605;0,348291;0,305547;0,394015;At;1976
denmark;1996;30.12.1996;V;Liberal Party;1605;0,385371;0,335151;0,439263;CD;1324
denmark;1996;30.12.1996;V;Liberal Party;1605;0,502916;0,441144;0,565443;En-O;306
denmark;1996;30.12.1996;V;Liberal Party;1605;0,385937;0,335587;0,440156;FF;2574
denmark;1996;30.12.1996;V;Liberal Party;1605;0,431517;0,368233;0,498345;FrP;978
denmark;1996;30.12.1996;V;Liberal Party;1605;0,287198;0,2359;0,345098;KF;590
denmark;1996;30.12.1996;V;Liberal Party;1605;0,341663;0,298224;0,385578;RV;211
denmark;1996;30.12.1996;V;Liberal Party;1605;0,385937;0,335587;0,440156;Sbf;1892
denmark;1996;30.12.1996;V;Liberal Party;1605;0,137915;0,105165;0,174618;Sd;1629
denmark;1996;30.12.1996;V;Liberal Party;1605;0,418609;0,364672;0,474515;SF;1644
denmark;1996;30.12.1996;V;Liberal Party;1605;0,528495;0,464854;0,595018;;
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,226322;0,20921;0,242216;CD;1324
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,303691;0,271383;0,339174;DF;1418
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,308471;0,275181;0,344788;En-O;306
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,22987;0,212185;0,246059;FF;2574
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,285388;0,255126;0,317468;FrP;978
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,210917;0,196816;0,223981;Jf;1894
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,162692;0,138855;0,186902;KF;590
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,217643;0,202128;0,231926;KrF;1331
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,147899;0,124681;0,173458;RV;211
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,083248;0,062133;0,106115;Sd;1629
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,246635;0,224455;0,270004;SF;1644
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,210917;0,196816;0,223981;Si;74
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,127402;0,104063;0,152438;V;1605
denmark;1998;11.03.1998;At;Solidarity (Greenland);1976;0,326156;0,288908;0,364655;;
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,181817;0,163005;0,199251;At;1976
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,257617;0,222125;0,294086;DF;1418
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,266569;0,230413;0,304635;En-O;306
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,179217;0,160481;0,197016;FF;2574
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,246507;0,2118;0,280741;FrP;978
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,186785;0,167784;0,20463;Jf;1894
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,099345;0,081957;0,118345;KF;590
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,177466;0,158805;0,19554;KrF;1331
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,129887;0,107968;0,154203;RV;211
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,072923;0,053603;0,093208;Sd;1629
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,214299;0,189738;0,239052;SF;1644
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,186785;0,167784;0,20463;Si;74
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,126841;0,103028;0,152896;V;1605
denmark;1998;11.03.1998;CD;Centre democrats;1324;0,28165;0,242147;0,3231;;
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,040312;0,028955;0,055204;At;1976
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,038743;0,027826;0,05318;CD;1324
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,052841;0,038199;0,072046;En-O;306
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,039961;0,028671;0,054696;FF;2574
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,039841;0,028659;0,054245;FrP;978
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,041286;0,029798;0,056451;Jf;1894
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,023342;0,01568;0,033314;KF;590
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,03968;0,028541;0,054116;KrF;1331
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,029108;0,020038;0,040664;RV;211
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,016441;0,010819;0,024456;Sd;1629
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,046525;0,033718;0,06354;SF;1644
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,041286;0,029798;0,056451;Si;74
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,028485;0,019442;0,040363;V;1605
denmark;1998;11.03.1998;DF;Danish Peoples Party;1418;0,062777;0,044941;0,08674;;
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,031225;0,022011;0,04346;At;1976
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,033829;0,024132;0,047247;CD;1324
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,038975;0,027869;0,053987;DF;1418
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,034346;0,024565;0,047951;FF;2574
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,030929;0,021818;0,043113;FrP;978
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,031039;0,021874;0,043263;Jf;1894
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,023651;0,016302;0,033703;KF;590
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,032653;0,023224;0,045711;KrF;1331
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,02234;0,015195;0,031534;RV;211
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,010574;0,006557;0,016616;Sd;1629
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,029683;0,021018;0,041542;SF;1644
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,031039;0,021874;0,043263;Si;74
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,021339;0,014087;0,031278;V;1605
denmark;1998;11.03.1998;En-O;Red-Green Alliance;306;0,04891;0,034316;0,068931;;
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,167759;0,15028;0,184573;At;1976
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,161612;0,14368;0,179287;CD;1324
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,241229;0,206853;0,278274;DF;1418
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,249481;0,214223;0,288093;En-O;306
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,230487;0,197479;0,26545;FrP;978
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,172699;0,154709;0,190127;Jf;1894
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,096279;0,079856;0,114694;KF;590
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,165858;0,14778;0,183877;KrF;1331
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,123013;0,102316;0,146222;RV;211
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,071143;0,052015;0,091132;Sd;1629
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,200247;0,176254;0,225005;SF;1644
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,172699;0,154709;0,190127;Si;74
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,111026;0,089483;0,134368;V;1605
denmark;1998;11.03.1998;FF;People's Party (Faroe Islands);2574;0,264045;0,22539;0,305734;;
denmark;1998;11.03.1998;FrP;Progress Party;978;0,070899;0,051831;0,096135;At;1976
denmark;1998;11.03.1998;FrP;Progress Party;978;0,076524;0,055534;0,10438;CD;1324
denmark;1998;11.03.1998;FrP;Progress Party;978;0,088731;0,063624;0,121398;DF;1418
denmark;1998;11.03.1998;FrP;Progress Party;978;0,093686;0,06694;0,128481;En-O;306
denmark;1998;11.03.1998;FrP;Progress Party;978;0,078109;0,056539;0,106411;FF;2574
denmark;1998;11.03.1998;FrP;Progress Party;978;0,072782;0,052934;0,09891;Jf;1894
denmark;1998;11.03.1998;FrP;Progress Party;978;0,052852;0,037348;0,075769;KF;590
denmark;1998;11.03.1998;FrP;Progress Party;978;0,074436;0,053979;0,101164;KrF;1331
denmark;1998;11.03.1998;FrP;Progress Party;978;0,050182;0,034808;0,070695;RV;211
denmark;1998;11.03.1998;FrP;Progress Party;978;0,027667;0,018699;0,040013;Sd;1629
denmark;1998;11.03.1998;FrP;Progress Party;978;0,082619;0,059477;0,112672;SF;1644
denmark;1998;11.03.1998;FrP;Progress Party;978;0,072782;0,052934;0,09891;Si;74
denmark;1998;11.03.1998;FrP;Progress Party;978;0,046518;0,032139;0,065509;V;1605
denmark;1998;11.03.1998;FrP;Progress Party;978;0,111667;0,07979;0,152578;;
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,199128;0,185287;0,211838;At;1976
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,219502;0,202427;0,235355;CD;1324
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,292876;0,2609;0,327857;DF;1418
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,296496;0,263511;0,332576;En-O;306
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,223021;0,205774;0,238611;FF;2574
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,275482;0,244394;0,30726;FrP;978
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,159084;0,136076;0,180828;KF;590
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,211483;0,195881;0,226258;KrF;1331
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,145606;0,122391;0,170847;RV;211
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,067534;0,049779;0,086664;Sd;1629
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,23347;0,212018;0,255553;SF;1644
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,196977;0,183099;0,209932;Si;74
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,125027;0,102304;0,149545;V;1605
denmark;1998;11.03.1998;Jf;Social Democratic Party (Faroe Islands);1894;0,314368;0,277481;0,353785;;
